"Pincode","AreaCode","ProcessCode","HubZoneName","HubCity","HubState","COD","PrePaid","HasReversePickUpService"
"457223","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457228","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457330","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457332","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457334","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457335","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457337","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"457426","RSC/Jaora","C/A-36/5B","Central","JAORA","MADHYA PRADESH","True","True","True"
"451557","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"451558","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"451559","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"451563","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"454345","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"454350","RSC/Barwani","C/A-36/5C","Central","BARWANI","MADHYA PRADESH","True","True","True"
"480104","RSC/Sausar","C/A-38/3A","Central","SAUSAR","MADHYA PRADESH","True","True","True"
"453831","IDR/LAS","C/A-36/1B","Central","INDORE","MADHYA PRADESH","True","True","True"
"453643","IDR/LAS","C/A-36/1B","Central","INDORE","MADHYA PRADESH","True","True","True"
"754016","BBN/MIE","E/A-76/1A","East","BHUBANESWAR","ORISSA","True","True","True"
"346004","RSC/Mahuva","W/A-24/6B","West","MAHUVA","GUJARAT","True","True","True"
"346005","RSC/Mahuva","W/A-24/6B","West","MAHUVA","GUJARAT","True","True","True"
"461338","RSC/Harda1","C/A-36/7C","Central","HARDA","MADHYA PRADESH","True","True","True"
"461381","RSC/Harda1","C/A-36/7C","Central","HARDA","MADHYA PRADESH","True","True","True"
"454365","RSC/Kukshi","C/A-36/6C","Central","KUKSHI","MADHYA PRADESH","True","True","True"
"454333","RSC/Kukshi","C/A-36/6C","Central","KUKSHI","MADHYA PRADESH","True","True","True"
"454276","RSC/Kukshi","C/A-36/6C","Central","KUKSHI","MADHYA PRADESH","True","True","True"
"454280","RSC/Kukshi","C/A-36/6C","Central","KUKSHI","MADHYA PRADESH","True","True","True"
"454435","RSC/Dhar","C/A-36/7A","Central","DHAR","MADHYA PRADESH","True","True","True"
"788834","RSC/Lumding","NE/A-94/15C","North East","LUMDING","ASSAM","True","True","True"
"454772","RSC/Dhar","C/A-36/7A","Central","DHAR","MADHYA PRADESH","True","True","True"
"402406","RSC/Murud1","W/A-31/9A","West","MURUD","MAHARASHTRA","True","True","True"
"461785","RSC/Pipariya1","C/A-35/4A","Central","PIPARIYA","MADHYA PRADESH","True","True","True"
"461951","RSC/Pipariya1","C/A-35/4A","Central","PIPARIYA","MADHYA PRADESH","True","True","True"
"465221","RSC/Shajapur","C/A-36/7B","Central","SHAJAPUR","MADHYA PRADESH","True","True","True"
"491225","RSC/Balod","C/A-41/6B","Central","BALOD","CHHATTISGARH","True","True","True"
"442706","RSC/Gadchandur","C/A-38/11B","Central","GADCHANDUR","MAHARASHTRA","True","True","True"
"442919","RSC/Gadchandur","C/A-38/11B","Central","GADCHANDUR","MAHARASHTRA","True","True","True"
"670677","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"670678","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"670679","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"670695","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"485116","RSC/Rewa","C/A-40/2C","Central","REWA","MADHYA PRADESH","True","True","True"
"485133","RSC/Rewa","C/A-40/2C","Central","REWA","MADHYA PRADESH","True","True","True"
"486449","RSC/Rewa","C/A-40/2C","Central","REWA","MADHYA PRADESH","True","True","True"
"486536","RSC/Rewa","C/A-40/2C","Central","REWA","MADHYA PRADESH","True","True","True"
"670022","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"670110","RSC/Kuthuparamba","S2/A-69/4B","South-2","KANNUR","KERALA","True","True","True"
"829167","RAMG","E/A-78/2C","East","RAMGARH","JHARKHAND","True","True","True"
"484112","RSC/Kotma","C/A-40/4C","Central","KOTMA","MADHYA PRADESH","True","True","True"
"811203","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811204","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811205","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811206","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811207","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811208","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811209","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"811210","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"813321","MUNG","E/A-84/4B","East","MUNGER","BIHAR","True","True","True"
"431141","RSC/Pathardi","W/A-27/9C","West","PATHARDI","MAHARASHTRA","True","True","True"
"460005","RSC/Betul","C/A-35/6B","Central","BETUL","MADHYA PRADESH","True","True","True"
"801119","PAT/PWS","E/A-83/1C","East","PATNA","BIHAR","True","True","True"
"473101","RSC/Guna1","C/A-39/2C","Central","GUNA","MADHYA PRADESH","True","True","True"
"473229","RSC/Guna1","C/A-39/2C","Central","GUNA","MADHYA PRADESH","True","True","True"
"787160","RSC/Dhemaji","NE/A-94/14C","North East","DHEMAJI","ASSAM","True","True","True"
"786110","RSC/Silapathar","NE/A-94/11B","North East","SILAPATHAR","ARUNACHAL PRADESH","True","True","True"
"494331","RSC/Kanker","C/A-41/4B","Central","KANKER","CHHATTISGARH","True","True","True"
"464995","RSC/Mandideep","C/A-35/5B","Central","MANDIDEEP","MADHYA PRADESH","True","True","True"
"464996","RSC/Mandideep","C/A-35/5B","Central","MANDIDEEP","MADHYA PRADESH","True","True","True"
"462048","RSC/Mandideep","C/A-35/5B","Central","MANDIDEEP","MADHYA PRADESH","True","True","True"
"458393","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458576","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458581","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458588","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458595","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458660","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458668","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458676","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458688","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458886","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458976","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"458982","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"681315","","","South-2","WADAKKANCHERY","KERALA","True","True","True"
"673532","","","South-2","PERAMBRA","KERALA","True","True","True"
"824000","","","West","AURANGABAD","MAHARASHTRA","True","True","True"
"824212","","","West","AURANGABAD","MAHARASHTRA","True","True","True"
"845472","","","West","AURANGABAD","MAHARASHTRA","True","True","True"
"495444","","","Central","KORBA","CHHATTISGARH","True","True","True"
"495674","","","Central","KORBA","CHHATTISGARH","True","True","True"
"495682","","","Central","KORBA","CHHATTISGARH","True","True","True"
"486894","","","Central","Singrauli","MADHYA PRADESH","True","True","True"
"470230","","","Central","Garhakota","MADHYA PRADESH","True","True","True"
"753052","","","East","CUTTACK","ORISSA","True","True","True"
"755051","","","East","CUTTACK","ORISSA","True","True","True"
"785617","","","North East","GOLAGHAT","ASSAM","True","True","True"
"785624","","","North East","GOLAGHAT","ASSAM","True","True","True"
"785627","","","North East","GOLAGHAT","ASSAM","True","True","True"
"785628","","","North East","GOLAGHAT","ASSAM","True","True","True"
"455342","","","Central","KHATEGAON","MADHYA PRADESH","True","True","True"
"455344","","","Central","KHATEGAON","MADHYA PRADESH","True","True","True"
"455348","","","Central","KHATEGAON","MADHYA PRADESH","True","True","True"
"455335","","","Central","KHATEGAON","MADHYA PRADESH","True","True","True"
"455337","","","Central","KHATEGAON","MADHYA PRADESH","True","True","True"
"425429","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"425443","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"425449","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"425450","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"425451","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"425453","","","West","KHANDBARA","MAHARASHTRA","True","True","True"
"621128","","","South-2","PERAMBALUR","TAMIL NADU","True","True","True"
"621129","","","South-2","PERAMBALUR","TAMIL NADU","True","True","True"
"480339","","","Central","PANDHURNA","MADHYA PRADESH","True","True","True"
"480357","","","Central","PANDHURNA","MADHYA PRADESH","True","True","True"
"458772","","","Central","BHANPURA","MADHYA PRADESH","True","True","True"
"723144","","","East","ASANSOL","WEST BENGAL","True","True","True"
"712365","","","East","ASANSOL","WEST BENGAL","True","True","True"
"465230","","","Central","AGARMALWA","MADHYA PRADESH","True","True","True"
"431725","","","West","Loha","MAHARASHTRA","True","True","True"
"788130","","","North East","FULERTAL","ASSAM","True","True","True"
"481667","RSC/Nainpur","C/A-40/7C","Central","NAINPUR","MADHYA PRADESH","True","True","True"
"413721","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"443107","RSC/Jafrabad","W/A-32/3B","West","JAFRABAD","GUJARAT","True","True","True"
"443108","RSC/Jafrabad","W/A-32/3B","West","JAFRABAD","GUJARAT","True","True","True"
"486444","RSC/Sirmaur","N/A-03/1B","North","SIRMAUR","HIMACHAL PRADESH","True","True","True"
"414501","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"604212","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"632218","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"632234","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"632321","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"457994","RSC/Jobat","C/A-36/3C","Central","JOBAT","MADHYA PRADESH","True","True","True"
"457995","RSC/Jobat","C/A-36/3C","Central","JOBAT","MADHYA PRADESH","True","True","True"
"457996","RSC/Jobat","C/A-36/3C","Central","JOBAT","MADHYA PRADESH","True","True","True"
"451451","RSC/Sendhwa","C/A-36/10B","Central","SENDHWA","MADHYA PRADESH","True","True","True"
"451695","RSC/Sendhwa","C/A-36/10B","Central","SENDHWA","MADHYA PRADESH","True","True","True"
"786616","RSC/Namrup","NE/A-94/23B","North East","NAMRUP","ASSAM","True","True","True"
"786624","RSC/Namrup","NE/A-94/23B","North East","NAMRUP","ASSAM","True","True","True"
"786629","RSC/Namrup","NE/A-94/23B","North East","NAMRUP","ASSAM","True","True","True"
"786630","RSC/Namrup","NE/A-94/23B","North East","NAMRUP","ASSAM","True","True","True"
"786631","RSC/Namrup","NE/A-94/23B","North East","NAMRUP","ASSAM","True","True","True"
"785103","RSC/Majuli","NE/A-94/12B","North East","MAJULI","ASSAM","True","True","True"
"431726","RSC/Degloor","W/A-31/14A","West","DEGLOOR","MAHARASHTRA","True","True","True"
"431727","RSC/Degloor","W/A-31/14A","West","DEGLOOR","MAHARASHTRA","True","True","True"
"735152","RSC/Beltala","E/A-81/4A","East","BALURGHAT","WEST BENGAL","True","True","True"
"629181","RSC/Kaliakkavilai","S2/A-68/7B","South-2","KALIAKKAVILAI","TAMIL NADU","True","True","True"
"629190","RSC/Kaliakkavilai","S2/A-68/7B","South-2","KALIAKKAVILAI","TAMIL NADU","True","True","True"
"629192","RSC/Kaliakkavilai","S2/A-68/7B","South-2","KALIAKKAVILAI","TAMIL NADU","True","True","True"
"713159","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"713161","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"713164","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"713174","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"713431","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"742000","RSC/Guskara","","East","BURDWAN","WEST BENGAL","True","True","True"
"303608","RSC/Falna","N/A-11/16A","North","PALI","RAJASTHAN","True","True","True"
"483776","","","Central","VIJAYRAGHAVGARH","MADHYA PRADESH","True","True","True"
"783387","","","North East","GOALPARA","ASSAM","True","True","True"
"413021","","","West","HATTIJ","MAHARASHTRA","True","True","True"
"413022","","","West","HATTIJ","MAHARASHTRA","True","True","True"
"622211","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"622212","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"622213","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"622310","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"622311","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"622316","","","South-2","ARANTHANGI TN","TAMIL NADU","True","True","True"
"734502","DARJ","","East","DARJEELING","WEST BENGAL","True","True","True"
"788019","","","North East","SRIKONA","ASSAM","True","True","True"
"470889","","","Central","TENDUKHEDA","MADHYA PRADESH","True","True","True"
"470225","","","Central","KESLI","MADHYA PRADESH","True","True","True"
"400125","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"400547","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"400713","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"404502","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"419209","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"421051","","","West","MUMBAI","MAHARASHTRA","True","True","True"
"623410","","","South-2","THIRUVADANAI","TAMIL NADU","True","True","True"
"673518","","","South-2","AYANCHERY","KERALA","True","True","True"
"854355","","","East","ARARIA","BIHAR","True","True","True"
"854356","","","East","ARARIA","BIHAR","True","True","True"
"854362","","","East","ARARIA","BIHAR","True","True","True"
"854366","","","East","ARARIA","BIHAR","True","True","True"
"821119","KSGJ","","East","KISHANGANJ","WEST BENGAL","True","True","True"
"821121","KSGJ","","East","KISHANGANJ","WEST BENGAL","True","True","True"
"821122","KSGJ","","East","KISHANGANJ","WEST BENGAL","True","True","True"
"855120","KSGJ","","East","KISHANGANJ","WEST BENGAL","True","True","True"
"855121","KSGJ","","East","KISHANGANJ","WEST BENGAL","True","True","True"
"624203","","","South-2","AYYAMPALYAM","TAMIL NADU","True","True","True"
"496661","","1","Central","KARSHIA","CHHATTISGARH","True","True",""
"442203","","","Central","KARANJAGHADGE","MAHARASHTRA","True","True",""
"606221","VLR","S1/A-45/9A","South-1","Vellore","TAMIL NADU","True","True","True"
"495442","","1","Central","RATANPURPALI","CHHATTISGARH","True","True",""
"495449","","1","Central","RATANPURPALI","CHHATTISGARH","True","True",""
"632322","VLR","S1/A-45/9A","South-1","Vellore","TAMIL NADU","True","True","True"
"632323","VLR","S1/A-45/9A","South-1","Vellore","TAMIL NADU","True","True","True"
"632324","VLR","S1/A-45/9A","South-1","Vellore","TAMIL NADU","True","True","True"
"632325","VLR","S1/A-45/9A","South-1","Vellore","TAMIL NADU","True","True","True"
"464676","","","Central","SILWANI","MADHYA PRADESH","True","True","True"
"472338","","","Central","NIWARI","MADHYA PRADESH","True","True","True"
"413538","","W/A-31/14C","West","DHARMABAD","MAHARASHTRA","True","True","True"
"413539","","W/A-31/14C","West","DHARMABAD","MAHARASHTRA","True","True","True"
"413540","","W/A-31/14C","West","DHARMABAD","MAHARASHTRA","True","True","True"
"465336","RSC/Shujalpur","C/A-36/8A","Central","SHUJALPUR","MADHYA PRADESH","True","True","True"
"465418","RSC/Shujalpur","C/A-36/8A","Central","SHUJALPUR","MADHYA PRADESH","True","True","True"
"465693","RSC/Zirapur","C/A-36/8C","Central","ZIRAPUR","MADHYA PRADESH","True","True","True"
"741203","RSC/HARINGHATA","E/A-80/14C","East","NADIA","WEST BENGAL","True","True","True"
"741224","RSC/HARINGHATA","E/A-80/14C","East","NADIA","WEST BENGAL","True","True","True"
"440531","RSC/Wadi1","C/A-38/2C","Central","NAGPUR","MAHARASHTRA","True","True","True"
"441125","RSC/Wadi1","C/A-38/2C","Central","NAGPUR","MAHARASHTRA","True","True","True"
"346002","RSC/Palitana1","W/A-24/6A","West","PALITANA","GUJARAT","True","True","True"
"346003","RSC/Palitana1","W/A-24/6A","West","PALITANA","GUJARAT","True","True","True"
"623213","RSC/Sivagangai","S2/A-68/6B","South-2","SHIVAGANGAI","TAMIL NADU","True","True","True"
"623557","RSC/Sivagangai","S2/A-68/6B","South-2","SHIVAGANGAI","TAMIL NADU","True","True","True"
"623558","RSC/Sivagangai","S2/A-68/6B","South-2","SHIVAGANGAI","TAMIL NADU","True","True","True"
"623560","RSC/Sivagangai","S2/A-68/6B","South-2","SHIVAGANGAI","TAMIL NADU","True","True","True"
"623561","RSC/Sivagangai","S2/A-68/6B","South-2","SHIVAGANGAI","TAMIL NADU","True","True","True"
"673000","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673022","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673031","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673035","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673037","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673051","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673300","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673319","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
"673322","RSC/Balussery","S2/A-69/5B","South-2","KOZHIKODE","KERALA","True","True","True"
